Tipo,Categoria,Subcategoria,Codigo,Medida,MovimientoStock,PedidosFinalizados,StockFisicoCalculado,StockFisico,StockFisicoDiferencia,StockReservadoCalculado,StockReservado,StockReservadodiferencia,PedidosCancelados
Plata,Anillos,Piedra,1058,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1058,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1058,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1058,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1059,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1059,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1059,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1059,Talle 8 = 16/17,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1059,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1060,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1060,Talle 6 = 12/13,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1060,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1060,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1060,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1061,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1061,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1061,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1061,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1061,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1062,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1062,Talle 6 = 12/13,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1062,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1062,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1062,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1063,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1063,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1063,Talle 7 = 14/15,2,2,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1063,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1063,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1064,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1064,Talle 6 = 12/13,3,0,3,3,0,0,0,0,0
Plata,Anillos,Piedra,1064,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1064,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1064,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1065,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1065,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1065,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1065,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1065,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1066,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1066,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1066,Talle 7 = 14/15,2,0,2,2,0,0,0,0,0
Plata,Anillos,Piedra,1066,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1066,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1067,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1067,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1067,Talle 7 = 14/15,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1067,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1067,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1068,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1068,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1068,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1068,Talle 8 = 16/17,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1068,Talle 9 = 18/20,2,0,2,2,0,0,0,0,0
Plata,Anillos,Piedra,1069,Talle 10 = 21/22,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1069,Talle 6 = 12/13,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1069,Talle 7 = 14/15,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1069,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1069,Talle 9 = 18/20,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1070,Talle 10 = 21/22,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1070,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1070,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1070,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1070,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1071,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1071,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1071,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1071,Talle 8 = 16/17,2,0,2,2,0,0,0,0,0
Plata,Anillos,Piedra,1071,Talle 9 = 18/20,3,0,3,3,0,0,0,0,0
Plata,Anillos,Piedra,1072,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1072,Talle 6 = 12/13,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1072,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1072,Talle 8 = 16/17,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1072,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1073,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1073,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1073,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1073,Talle 8 = 16/17,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1073,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1074,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1074,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1074,Talle 7 = 14/15,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1074,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1074,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1075,Talle 10 = 21/22,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1075,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1075,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1075,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1075,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1076,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1076,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1076,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1076,Talle 8 = 16/17,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1076,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1077,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1077,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1077,Talle 7 = 14/15,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1077,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1077,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1078,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1078,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1078,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1078,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1078,Talle 9 = 18/20,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1079,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1079,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1079,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1079,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1079,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1080,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1080,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1080,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1080,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1080,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1081,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1081,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1081,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1081,Talle 8 = 16/17,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1081,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1082,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1082,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1082,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1082,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1082,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1083,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1083,Talle 6 = 12/13,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1083,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1083,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1083,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1084,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1084,Talle 6 = 12/13,2,0,2,2,0,0,0,0,0
Plata,Anillos,Piedra,1084,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1084,Talle 8 = 16/17,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1084,Talle 9 = 18/20,2,0,2,2,0,0,0,0,0
Plata,Anillos,Piedra,1085,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1085,Talle 6 = 12/13,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1085,Talle 7 = 14/15,1,1,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1085,Talle 8 = 16/17,1,1,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1085,Talle 9 = 18/20,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1086,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1086,Talle 6 = 12/13,1,1,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1086,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1086,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1086,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1087,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1087,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1087,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1087,Talle 8 = 16/17,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1087,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1088,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1088,Talle 6 = 12/13,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1088,Talle 7 = 14/15,0,0,0,0,0,0,0,0,2
Plata,Anillos,Piedra,1088,Talle 8 = 16/17,0,0,0,0,0,0,0,0,1
Plata,Anillos,Piedra,1088,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1089,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1089,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1089,Talle 7 = 14/15,2,0,2,2,0,0,0,0,0
Plata,Anillos,Piedra,1089,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1089,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1090,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1090,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1090,Talle 7 = 14/15,3,0,3,3,0,0,0,0,0
Plata,Anillos,Piedra,1090,Talle 8 = 16/17,3,0,3,3,0,0,0,0,0
Plata,Anillos,Piedra,1090,Talle 9 = 18/20,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1248,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1248,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1248,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1248,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1248,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1337,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1337,Talle 6 = 12/13,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1337,Talle 7 = 14/15,2,0,2,2,0,0,0,0,0
Plata,Anillos,Piedra,1337,Talle 8 = 16/17,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1337,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1377,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1377,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1377,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1377,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1377,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1508,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1508,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1508,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1508,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1508,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1696,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1696,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1696,Talle 7 = 14/15,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1696,Talle 8 = 16/17,3,0,3,3,0,0,0,0,0
Plata,Anillos,Piedra,1696,Talle 9 = 18/20,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,1772,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1772,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1772,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1772,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,1772,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2233,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2233,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2233,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2233,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2233,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2234,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2234,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2234,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2234,Talle 8 = 16/17,3,0,3,3,0,0,0,0,0
Plata,Anillos,Piedra,2234,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2269,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2269,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2269,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2269,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2269,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2757,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2757,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2757,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2757,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2757,Talle 9 = 18/20,2,0,2,2,0,0,0,0,0
Plata,Anillos,Piedra,2758,Talle 10 = 21/22,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,2758,Talle 6 = 12/13,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,2758,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2758,Talle 8 = 16/17,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,2758,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2759,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2759,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2759,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2759,Talle 8 = 16/17,3,0,3,3,0,0,0,0,0
Plata,Anillos,Piedra,2759,Talle 9 = 18/20,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,2760,Talle 10 = 21/22,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,2760,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2760,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2760,Talle 8 = 16/17,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,2760,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2761,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2761,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2761,Talle 7 = 14/15,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,2761,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2761,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2762,Talle 10 = 21/22,2,0,2,2,0,0,0,0,0
Plata,Anillos,Piedra,2762,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2762,Talle 7 = 14/15,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,2762,Talle 8 = 16/17,2,0,2,2,0,0,0,0,0
Plata,Anillos,Piedra,2762,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2763,Talle 10 = 21/22,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,2763,Talle 6 = 12/13,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,2763,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2763,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2763,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2764,Talle 10 = 21/22,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,2764,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2764,Talle 7 = 14/15,8,0,8,5,3,0,0,0,0
Plata,Anillos,Piedra,2764,Talle 8 = 16/17,2,0,2,2,0,0,0,0,0
Plata,Anillos,Piedra,2764,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2765,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2765,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2765,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2765,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2765,Talle 9 = 18/20,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,2766,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2766,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2766,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2766,Talle 8 = 16/17,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,2766,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2767,Talle 10 = 21/22,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,2767,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2767,Talle 7 = 14/15,4,0,4,4,0,0,0,0,0
Plata,Anillos,Piedra,2767,Talle 8 = 16/17,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,2767,Talle 9 = 18/20,2,0,2,2,0,0,0,0,0
Plata,Anillos,Piedra,2768,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2768,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2768,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2768,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2768,Talle 9 = 18/20,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,2769,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2769,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Piedra,2769,Talle 7 = 14/15,1,0,1,1,0,0,0,0,0
Plata,Anillos,Piedra,2769,Talle 8 = 16/17,2,0,2,2,0,0,0,0,0
Plata,Anillos,Piedra,2769,Talle 9 = 18/20,1,0,1,1,0,0,0,0,0
Plata,Anillos,XL,31,Talle 10 = 21/22,1,0,1,1,0,0,0,0,1
Plata,Anillos,XL,31,Talle 6 = 12/13,2,0,2,2,0,0,0,0,1
Plata,Anillos,XL,31,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,XL,31,Talle 8 = 16/17,2,0,2,2,0,0,0,0,1
Plata,Anillos,XL,31,Talle 9 = 18/20,3,0,3,3,0,0,0,0,1
Plata,Anillos,XL,357,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,XL,357,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,XL,357,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,XL,357,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,XL,357,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,XL,358,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,XL,358,Talle 6 = 12/13,1,0,1,1,0,0,0,0,1
Plata,Anillos,XL,358,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,XL,358,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,XL,358,Talle 9 = 18/20,2,0,2,2,0,0,0,0,1
Plata,Anillos,XL,359,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,XL,359,Talle 6 = 12/13,4,0,4,4,0,0,0,0,1
Plata,Anillos,XL,359,Talle 7 = 14/15,15,0,15,15,0,0,0,0,1
Plata,Anillos,XL,359,Talle 8 = 16/17,9,0,9,9,0,0,0,0,1
Plata,Anillos,XL,359,Talle 9 = 18/20,2,0,2,2,0,0,0,0,1
Plata,Anillos,XL,368,Talle 10 = 21/22,1,0,1,1,0,0,0,0,1
Plata,Anillos,XL,368,Talle 6 = 12/13,1,0,1,1,0,0,0,0,1
Plata,Anillos,XL,368,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
